PLANT CODE,CATEGORY MAIN,SKU CODE,WAREHOUSE_CUSTOMER,ROUTE,SUPPLIED_CASES,MAX_PRODUCTION_CAPACITY,PRODUCTION COST (INR/CASE),TOTAL_PRODUCTION_COST,TOTAL_FREIGHT_COST,TOTAL_COST
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,APOAYFdmCdCdedKx,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,0.60754749,26775.0,144.0,87.48683856,21688.95629351519,21776.44313207519
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,TxEXwoGHUivXSCJq,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,2.2688225,26775.0,144.0,326.71044,21688.95629351519,22015.66673351519
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,DutfXnHEdxusZsbZ,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,0.80789062,26775.0,144.0,116.33624928,21688.95629351519,21805.292542795192
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,vStFuwmlshmANcZE,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,1.8428057,26775.0,144.0,265.3640208,21688.95629351519,21954.32031431519
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,kyLuesPOpAMkcdLg,SmhVJbdoBBAbVSVk,QkwvjXHVEulRHFGE,13.109412,8870.4,67.5,884.88531,8306.302564582038,9191.187874582038
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,rJKzFJZiBoFyMiqz,SmhVJbdoBBAbVSVk,QkwvjXHVEulRHFGE,6.646337,8870.4,67.5,448.6277475,8306.302564582038,8754.930312082039
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,aAWdpvAOYkDayebQ,SmhVJbdoBBAbVSVk,QkwvjXHVEulRHFGE,16.199612,8870.4,67.5,1093.47381,8306.302564582038,9399.776374582038
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,gDEVqaJNJHtEKCxQ,SmhVJbdoBBAbVSVk,QkwvjXHVEulRHFGE,42.605588,8870.4,67.5,2875.8771899999997,8306.302564582038,11182.179754582037
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,35.240756,85000.0,60.0,2114.4453599999997,28146.008109721868,30260.45346972187
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,18.760184,85000.0,60.0,1125.61104,28146.008109721868,29271.619149721868
dMbrvOGfzQElMfMp,gfygwwMqZcUDIhyf,TdcLKfeMOUDhuGbG,SmhVJbdoBBAbVSVk,iFORwLZAcisxdoOG,8.9084514,10200.0,144.0,1282.8170016000001,25984.70081551269,27267.51781711269
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,SmhVJbdoBBAbVSVk,QkwvjXHVEulRHFGE,11.586115,21781.25,144.0,1668.40056,12104.988927086795,13773.389487086795
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,SmhVJbdoBBAbVSVk,QkwvjXHVEulRHFGE,7.053257,21781.25,144.0,1015.6690080000001,12104.988927086795,13120.657935086796
dMbrvOGfzQElMfMp,gfygwwMqZcUDIhyf,hEAxGGfHYGZpZDyb,SmhVJbdoBBAbVSVk,iFORwLZAcisxdoOG,8.3820143,10200.0,144.0,1207.0100592,25984.70081551269,27191.71087471269
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,6.343336,85000.0,60.0,380.60016,28146.008109721868,28526.60826972187
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,14.070138,85000.0,60.0,844.2082800000001,28146.008109721868,28990.216389721867
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,14.145021,27625.0,60.0,848.70126,21688.95629351519,22537.657553515193
lZeYhTEkrwyVdXwe,VuddLEGHkdGfleMe,KKIoKgJESvMKdxGH,SmhVJbdoBBAbVSVk,rEmjyqmwotFfZVpE,2.3313303,1971.2,90.0,209.819727,14783.659337517758,14993.479064517758
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,63.795137,149072.0,67.5,4306.1717475,19086.495577860427,23392.667325360428
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,51.036109,149072.0,67.5,3444.9373575000004,19086.495577860427,22531.432935360426
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,129.75672,149072.0,67.5,8758.5786,19086.495577860427,27845.074177860428
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,45.774433,149072.0,67.5,3089.7742275,19086.495577860427,22176.269805360425
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,85.118231,149072.0,67.5,5745.4805925,19086.495577860427,24831.976170360427
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,76.290722,149072.0,67.5,5149.623735,19086.495577860427,24236.11931286043
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,25.962753,133056.0,75.0,1947.206475,19086.495577860427,21033.702052860426
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,129.81376,133056.0,75.0,9736.032,19086.495577860427,28822.527577860426
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,121.15951,133056.0,75.0,9086.96325,19086.495577860427,28173.458827860428
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,43.271254,133056.0,75.0,3245.3440499999997,19086.495577860427,22331.839627860427
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,69.234007,133056.0,75.0,5192.550525000001,19086.495577860427,24279.046102860426
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,12.044576,133056.0,75.0,903.3431999999999,19086.495577860427,19989.838777860426
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,PnawBgZOogehQPSp,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,0.66009861,26775.0,144.0,95.05419984000001,19086.495577860427,19181.549777700428
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,FinSAETSNdGlVhnV,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,0.66009861,26775.0,144.0,95.05419984000001,19086.495577860427,19181.549777700428
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,ZPMfOPMJZBbkbWGj,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,0.66009861,26775.0,144.0,95.05419984000001,19086.495577860427,19181.549777700428
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,121.23233,133056.0,75.0,9092.42475,19086.495577860427,28178.920327860425
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,uQnuUoEZZYGdgGKg,QkwvjXHVEulRHFGE,23.543312,21781.25,144.0,3390.2369280000003,16079.190738463743,19469.427666463744
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,uQnuUoEZZYGdgGKg,QkwvjXHVEulRHFGE,15.695542,21781.25,144.0,2260.158048,16079.190738463743,18339.348786463743
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,uQnuUoEZZYGdgGKg,QkwvjXHVEulRHFGE,4.9048567,21781.25,144.0,706.2993647999999,16079.190738463743,16785.490103263743
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,3.2414413,27625.0,60.0,194.486478,19086.495577860427,19280.982055860426
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,3.3396668,27625.0,60.0,200.38000799999998,19086.495577860427,19286.875585860427
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,55.35678,149072.0,67.5,3736.58265,19086.495577860427,22823.078227860427
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,APOAYFdmCdCdedKx,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,0.66009861,26775.0,144.0,95.05419984000001,19086.495577860427,19181.549777700428
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,TxEXwoGHUivXSCJq,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,0.66009861,26775.0,144.0,95.05419984000001,19086.495577860427,19181.549777700428
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,79.743921,149072.0,67.5,5382.7146675,19086.495577860427,24469.210245360428
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,20.038013,85000.0,60.0,1202.28078,25543.547394067104,26745.828174067105
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,12.065676,85000.0,60.0,723.94056,25543.547394067104,26267.487954067103
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,uQnuUoEZZYGdgGKg,QkwvjXHVEulRHFGE,17.889901,21781.25,144.0,2576.145744,16079.190738463743,18655.336482463743
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,uQnuUoEZZYGdgGKg,QkwvjXHVEulRHFGE,7.8477708,21781.25,144.0,1130.0789952,16079.190738463743,17209.269733663743
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,6.5812779,85000.0,60.0,394.876674,25543.547394067104,25938.424068067103
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,0.54843982,85000.0,60.0,32.9063892,25543.547394067104,25576.453783267105
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,uQnuUoEZZYGdgGKg,rEmjyqmwotFfZVpE,3.2414413,27625.0,60.0,194.486478,19086.495577860427,19280.982055860426
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,ByevQqNGbPQJvgmn,DIRECT,239.23182,140447.99999999988,67.5,16148.14785,17916.666666666664,34064.814516666665
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,ByevQqNGbPQJvgmn,DIRECT,200.95473,140447.99999999988,67.5,13564.444275000002,17916.666666666664,31481.110941666666
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,ByevQqNGbPQJvgmn,DIRECT,127.59031,140447.99999999988,67.5,8612.345925,17916.666666666664,26529.012591666666
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,ByevQqNGbPQJvgmn,DIRECT,38.328601,140447.99999999988,67.5,2587.1805675,17916.666666666664,20503.847234166664
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,ByevQqNGbPQJvgmn,DIRECT,24.823788,122400.0,75.0,1861.7841,26601.29710347979,28463.08120347979
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,ByevQqNGbPQJvgmn,DIRECT,93.866232,122400.0,75.0,7039.9673999999995,26601.29710347979,33641.26450347979
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,ByevQqNGbPQJvgmn,DIRECT,78.22186,122400.0,75.0,5866.6395,26601.29710347979,32467.93660347979
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,ByevQqNGbPQJvgmn,DIRECT,86.044046,122400.0,75.0,6453.303449999999,26601.29710347979,33054.60055347979
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,ByevQqNGbPQJvgmn,DIRECT,10.343245,122400.0,75.0,775.743375,26601.29710347979,27377.040478479787
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,ByevQqNGbPQJvgmn,DIRECT,125.15498,122400.0,75.0,9386.6235,26601.29710347979,35987.92060347979
EPVKkMaSqTBVKVNI,gfygwwMqZcUDIhyf,amqqdvIZwBwUNxfL,ByevQqNGbPQJvgmn,DIRECT,4.9151315,20400.0,144.0,707.778936,26601.29710347979,27309.076039479787
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,ByevQqNGbPQJvgmn,DIRECT,13.030476,21781.25,144.0,1876.388544,24975.0,26851.388544
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,ByevQqNGbPQJvgmn,DIRECT,1.9776371,21781.25,144.0,284.7797424,24975.0,25259.7797424
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,ByevQqNGbPQJvgmn,DIRECT,3.9851786,21781.25,144.0,573.8657184,24975.0,25548.8657184
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,ByevQqNGbPQJvgmn,DIRECT,38.277092,140447.99999999988,67.5,2583.7037100000002,17916.666666666664,20500.370376666666
EPVKkMaSqTBVKVNI,gfygwwMqZcUDIhyf,yksBWxjeOQYijwzj,ByevQqNGbPQJvgmn,DIRECT,4.9151304,20400.0,144.0,707.7787776,26601.29710347979,27309.07588107979
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,ByevQqNGbPQJvgmn,DIRECT,12.759031,140447.99999999988,67.5,861.2345925,17916.666666666664,18777.901259166665
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,ByevQqNGbPQJvgmn,DIRECT,4.149843,85000.0,60.0,248.99058,69159.43022017376,69408.42080017376
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,ByevQqNGbPQJvgmn,DIRECT,2.4832661,85000.0,60.0,148.99596599999998,69159.43022017376,69308.42618617376
EPVKkMaSqTBVKVNI,gfygwwMqZcUDIhyf,TdcLKfeMOUDhuGbG,ByevQqNGbPQJvgmn,DIRECT,3.4693651,20400.0,144.0,499.5885744,26601.29710347979,27100.88567787979
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,ByevQqNGbPQJvgmn,DIRECT,11.330848,21781.25,144.0,1631.642112,24975.0,26606.642112
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,ByevQqNGbPQJvgmn,DIRECT,13.030476,21781.25,144.0,1876.388544,24975.0,26851.388544
EPVKkMaSqTBVKVNI,gfygwwMqZcUDIhyf,hEAxGGfHYGZpZDyb,ByevQqNGbPQJvgmn,DIRECT,3.9321043,20400.0,144.0,566.2230192000001,26601.29710347979,27167.520122679787
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,ByevQqNGbPQJvgmn,DIRECT,2.4832661,85000.0,60.0,148.99596599999998,69159.43022017376,69308.42618617376
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,ByevQqNGbPQJvgmn,DIRECT,0.46109367,85000.0,60.0,27.6656202,69159.43022017376,69187.09584037376
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,14.904487,149072.0,67.5,1006.0528724999999,18946.48917723144,19952.54204973144
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,11.92359,149072.0,67.5,804.8423250000001,18946.48917723144,19751.331502231442
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,30.315121,149072.0,67.5,2046.2706675000002,18946.48917723144,20992.75984473144
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,10.694302,149072.0,67.5,721.8653850000001,18946.48917723144,19668.35456223144
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,19.886211,149072.0,67.5,1342.3192425,18946.48917723144,20288.808419731442
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,17.823836,149072.0,67.5,1203.10893,18946.48917723144,20149.59810723144
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,6.0656898,133056.0,75.0,454.926735,18946.48917723144,19401.41591223144
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,30.328449,133056.0,75.0,2274.633675,18946.48917723144,21221.12285223144
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,28.306552,133056.0,75.0,2122.9914,18946.48917723144,21069.48057723144
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,10.109483,133056.0,75.0,758.211225,18946.48917723144,19704.70040223144
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,16.175173,133056.0,75.0,1213.137975,18946.48917723144,20159.627152231442
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,2.8139798,133056.0,75.0,211.048485,18946.48917723144,19157.53766223144
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,PnawBgZOogehQPSp,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,0.15421914,26775.0,144.0,22.20755616,18946.48917723144,18968.69673339144
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,FinSAETSNdGlVhnV,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,0.15421914,26775.0,144.0,22.20755616,18946.48917723144,18968.69673339144
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,ZPMfOPMJZBbkbWGj,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,0.15421914,26775.0,144.0,22.20755616,18946.48917723144,18968.69673339144
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,28.323565,133056.0,75.0,2124.267375,18946.48917723144,21070.75655223144
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,cvEtQIJpNMVEqVgJ,QkwvjXHVEulRHFGE,5.5004348,21781.25,144.0,792.0626112,16059.687539855513,16851.750151055512
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,cvEtQIJpNMVEqVgJ,QkwvjXHVEulRHFGE,3.6669565,21781.25,144.0,528.041736,16059.687539855513,16587.729275855512
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,cvEtQIJpNMVEqVgJ,QkwvjXHVEulRHFGE,1.1459239,21781.25,144.0,165.0130416,16059.687539855513,16224.700581455512
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,0.75729942,27625.0,60.0,45.437965199999994,18946.48917723144,18991.92714243144
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,0.78024788,27625.0,60.0,46.8148728,18946.48917723144,18993.304050031442
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,12.93303,149072.0,67.5,872.9795250000001,18946.48917723144,19819.46870223144
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,APOAYFdmCdCdedKx,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,0.15421914,26775.0,144.0,22.20755616,18946.48917723144,18968.69673339144
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,TxEXwoGHUivXSCJq,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,0.15421914,26775.0,144.0,22.20755616,18946.48917723144,18968.69673339144
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,18.630609,149072.0,67.5,1257.5661075,18946.48917723144,20204.05528473144
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,4.6814902,85000.0,60.0,280.889412,25403.540993438117,25684.430405438117
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,2.8189094,85000.0,60.0,169.13456399999998,25403.540993438117,25572.675557438117
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,cvEtQIJpNMVEqVgJ,QkwvjXHVEulRHFGE,4.1796257,21781.25,144.0,601.8661008,16059.687539855513,16661.553640655515
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,cvEtQIJpNMVEqVgJ,QkwvjXHVEulRHFGE,1.8334783,21781.25,144.0,264.0208752,16059.687539855513,16323.708415055513
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,1.537587,85000.0,60.0,92.25522000000001,25403.540993438117,25495.796213438116
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,0.12813225,85000.0,60.0,7.687935,25403.540993438117,25411.22892843812
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,cvEtQIJpNMVEqVgJ,rEmjyqmwotFfZVpE,0.75729942,27625.0,60.0,45.437965199999994,18946.48917723144,18991.92714243144
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,VhTFlXrYWDYiZFRn,yWRzgLXMwPnbwysg,QkwvjXHVEulRHFGE,17.651548,8870.4,67.5,1191.47949,10820.981614712335,12012.461104712334
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,fIoEAwnNDKWccuDI,yWRzgLXMwPnbwysg,QkwvjXHVEulRHFGE,0.49218616,19958.4,60.0,29.5311696,10820.981614712335,10850.512784312335
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,xvKwKNVxKXlreMSC,yWRzgLXMwPnbwysg,QkwvjXHVEulRHFGE,0.024609308,19958.4,60.0,1.47655848,10820.981614712335,10822.458173192335
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,PnawBgZOogehQPSp,yWRzgLXMwPnbwysg,rEmjyqmwotFfZVpE,0.48376232,26775.0,144.0,69.66177408,19290.755382802115,19360.417156882115
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,ZPMfOPMJZBbkbWGj,yWRzgLXMwPnbwysg,rEmjyqmwotFfZVpE,0.48376232,26775.0,144.0,69.66177408,19290.755382802115,19360.417156882115
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,yWRzgLXMwPnbwysg,QkwvjXHVEulRHFGE,6.1178477,21781.25,144.0,880.9700688,14619.66797721709,15500.63804601709
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,yWRzgLXMwPnbwysg,QkwvjXHVEulRHFGE,4.3698912,21781.25,144.0,629.2643327999999,14619.66797721709,15248.93231001709
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,yWRzgLXMwPnbwysg,QkwvjXHVEulRHFGE,5.1861628,21781.25,144.0,746.8074432,14619.66797721709,15366.47542041709
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,yWRzgLXMwPnbwysg,rEmjyqmwotFfZVpE,12.703259,27625.0,60.0,762.1955399999999,19290.755382802115,20052.950922802116
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,yWRzgLXMwPnbwysg,rEmjyqmwotFfZVpE,24.936027,27625.0,60.0,1496.1616199999999,19290.755382802115,20786.917002802114
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,TxEXwoGHUivXSCJq,yWRzgLXMwPnbwysg,rEmjyqmwotFfZVpE,0.48376232,26775.0,144.0,69.66177408,19290.755382802115,19360.417156882115
